iter	A(1)	B(1)	A(1.1)	B(1.1)	A(1.2)	B(1.2)	A(1.3)	B(1.3)	A(1.4)	B(1.4)	A(1.5)	B(1.5)	A(1.6)	B(1.6)	A(1.7)	B(1.7)	A(1.8)	B(1.8)	A(1.9)	B(1.9)	A(1.10)	B(1.10)	LnPrior	LnData	LnPosterior
594	-0.017056	1.259	-0.0578504	1.16537	0.156881	1.43343	-0.102011	1.10828	0.236333	1.2883	0.0311358	1.13556	-0.0128746	1.15474	-0.0989153	0.946186	-0.152104	1.05706	0.116532	1.29354	0.0296317	1.26763	3.906063e+00	1.654112e+02	1.693172e+02
595	-0.017056	1.259	-0.0578504	1.16537	0.156881	1.43343	-0.102011	1.10828	0.236333	1.2883	0.0311358	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.130795	1.05706	0.116532	1.29354	0.0296317	1.26763	4.156648e+00	1.659712e+02	1.701279e+02
596	-0.017056	1.259	-0.0578504	1.16537	0.156881	1.43343	-0.085909	1.10828	0.236333	1.2883	0.0311358	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.12067	1.05706	0.116532	1.29354	0.0296317	1.26763	4.390518e+00	1.658283e+02	1.702188e+02
597	-0.017056	1.259	-0.0578504	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.236333	1.2883	0.0311358	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.127488	1.05706	0.111553	1.29661	0.0296317	1.26763	4.413697e+00	1.652833e+02	1.696970e+02
598	-0.017056	1.259	-0.0578504	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.236333	1.2883	0.0311358	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.127488	1.05706	0.111553	1.29661	0.0296317	1.26763	4.413697e+00	1.652833e+02	1.696970e+02
599	-0.017056	1.259	-0.0584862	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.236333	1.2883	0.0035441	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.127488	1.05706	0.111553	1.29661	0.0296317	1.26763	4.505987e+00	1.663538e+02	1.708598e+02
600	-0.017056	1.259	-0.0584862	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.236333	1.2883	0.0035441	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.128459	1.05706	0.111553	1.29661	0.0296317	1.26763	4.495220e+00	1.663862e+02	1.708814e+02
601	-0.017056	1.259	-0.0606175	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.239432	1.2883	0.0035441	1.13556	-0.0024844	1.15293	-0.0989153	0.946186	-0.14492	1.05706	0.111553	1.29661	0.0296317	1.26763	4.210244e+00	1.662141e+02	1.704243e+02
602	-0.017056	1.259	-0.0221852	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.239432	1.2883	0.0035441	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.14492	1.05706	0.111553	1.2971	0.0296317	1.26763	4.295734e+00	1.635629e+02	1.678586e+02
603	-0.017056	1.259	-0.038248	1.16537	0.156881	1.43343	-0.0808362	1.10828	0.239432	1.2883	0.0035441	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.116853	1.05706	0.0902936	1.2971	0.0296317	1.26763	4.844889e+00	1.654308e+02	1.702757e+02
604	-0.017056	1.259	-0.038248	1.16537	0.161447	1.43343	-0.0808362	1.10828	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.116853	1.05706	0.0902936	1.29502	0.0296317	1.26763	4.714684e+00	1.660443e+02	1.707590e+02
605	-0.017056	1.259	-0.038248	1.16537	0.167132	1.43343	-0.0808362	1.10828	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.134022	1.05706	0.0902936	1.29502	0.0296317	1.26763	4.425510e+00	1.667759e+02	1.712014e+02
606	-0.017056	1.259	-0.038248	1.16537	0.145584	1.43343	-0.0808362	1.10795	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.134022	1.05706	0.0902936	1.29502	0.0296317	1.26763	4.797956e+00	1.661761e+02	1.709741e+02
607	-0.017056	1.259	-0.038248	1.16537	0.145584	1.43343	-0.0808362	1.10795	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.134022	1.05706	0.0902936	1.29502	0.0296317	1.26763	4.797956e+00	1.661761e+02	1.709741e+02
608	-0.017056	1.259	-0.0708487	1.16537	0.145584	1.43343	-0.0808362	1.10795	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0989153	0.946186	-0.146771	1.05706	0.109004	1.29502	0.0296317	1.26763	4.300131e+00	1.661918e+02	1.704919e+02
609	-0.017056	1.259	-0.0708487	1.16537	0.154289	1.43343	-0.0808362	1.10795	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0905969	0.946186	-0.146771	1.05706	0.109004	1.29502	0.0296317	1.26763	4.219394e+00	1.668620e+02	1.710814e+02
610	-0.017056	1.259	-0.0708487	1.16537	0.155132	1.43343	-0.0808362	1.10795	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0905969	0.946186	-0.14217	1.05706	0.108701	1.29502	0.0296317	1.26763	4.267345e+00	1.670802e+02	1.713476e+02
611	-0.017056	1.259	-0.0901485	1.16537	0.155132	1.43343	-0.0808362	1.11068	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0991624	0.946186	-0.14217	1.05706	0.098462	1.29502	0.0296317	1.26763	4.211949e+00	1.639566e+02	1.681686e+02
612	-0.017056	1.259	-0.0901485	1.16537	0.155132	1.43343	-0.0808362	1.11068	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0991624	0.946186	-0.134688	1.05706	0.098462	1.29502	0.0296317	1.26763	4.302764e+00	1.640511e+02	1.683539e+02
613	-0.017056	1.259	-0.0716326	1.16537	0.156669	1.43343	-0.0808362	1.11068	0.239432	1.2883	0.0211235	1.13312	-0.0024844	1.15293	-0.0991624	0.946186	-0.134688	1.05706	0.100303	1.29502	0.0037276	1.26763	4.460333e+00	1.659199e+02	1.703802e+02
614	-0.017056	1.259	-0.0777237	1.16537	0.156669	1.43343	-0.0808362	1.11068	0.239432	1.2883	0.0211235	1.13312	0.00813208	1.15293	-0.0991624	0.946186	-0.150389	1.05706	0.100303	1.29502	0.0037276	1.26763	4.207105e+00	1.643042e+02	1.685113e+02
615	-0.017056	1.259	-0.0369779	1.16537	0.14652	1.43343	-0.0808362	1.11068	0.239432	1.2883	0.0211235	1.13312	0.00813208	1.15293	-0.0991624	0.946186	-0.150389	1.05706	0.100303	1.29502	0.0037276	1.26763	4.542448e+00	1.643306e+02	1.688731e+02
616	-0.017056	1.259	-0.0209496	1.16537	0.147499	1.43343	-0.0959393	1.11068	0.239432	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946186	-0.150389	1.05706	0.100303	1.29502	0.0037276	1.26763	4.436302e+00	1.636807e+02	1.681170e+02
617	-0.017056	1.259	-0.0790416	1.16537	0.147499	1.43343	-0.0959393	1.11068	0.239432	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946186	-0.150389	1.05706	0.100303	1.29502	0.0037276	1.26763	4.244949e+00	1.647986e+02	1.690435e+02
618	-0.017056	1.259	-0.0790416	1.16537	0.147499	1.43343	-0.0959393	1.11068	0.232157	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946186	-0.141577	1.05706	0.100303	1.29502	0.0037276	1.26763	4.542512e+00	1.652335e+02	1.697761e+02
619	-0.017056	1.259	-0.0730378	1.16537	0.147499	1.43343	-0.107926	1.11068	0.232157	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.134702	1.05706	0.100303	1.29897	0.0037276	1.26763	4.557646e+00	1.646443e+02	1.692019e+02
620	-0.017056	1.259	-0.0730378	1.16537	0.147499	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.134702	1.05706	0.0635298	1.29897	0.0037276	1.26763	4.764416e+00	1.643468e+02	1.691112e+02
621	-0.017056	1.259	-0.0730378	1.16537	0.167269	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.134702	1.05706	0.0635298	1.29562	0.0037276	1.26763	4.422741e+00	1.633279e+02	1.677506e+02
622	-0.017056	1.259	-0.0730378	1.16537	0.167269	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.152789	1.05706	0.0635298	1.29562	0.0037276	1.26763	4.193591e+00	1.626763e+02	1.668699e+02
623	-0.017056	1.259	-0.0723562	1.16537	0.167269	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.152789	1.05706	0.0940639	1.29562	0.0439862	1.26763	3.739996e+00	1.649449e+02	1.686849e+02
624	-0.017056	1.259	-0.0723562	1.16537	0.15059	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.152789	1.05706	0.0940639	1.29562	0.0439862	1.26763	4.033528e+00	1.646481e+02	1.686816e+02
625	-0.017056	1.259	-0.0723562	1.16537	0.15059	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.152789	1.05706	0.0940639	1.29562	0.0439862	1.26763	4.033528e+00	1.646481e+02	1.686816e+02
626	-0.017056	1.259	-0.0841431	1.16537	0.15059	1.43343	-0.107926	1.11068	0.238386	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.152789	1.05706	0.0940639	1.29562	0.0439862	1.26763	3.961400e+00	1.634096e+02	1.673710e+02
627	-0.017056	1.259	-0.0884181	1.16537	0.15059	1.43343	-0.107926	1.11068	0.238126	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29562	0.0231897	1.26763	4.069460e+00	1.641015e+02	1.681710e+02
628	-0.017056	1.259	-0.0884181	1.16537	0.148386	1.43343	-0.107926	1.11068	0.238126	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29562	0.0231897	1.26763	4.106162e+00	1.639707e+02	1.680769e+02
629	-0.017056	1.259	-0.0847008	1.16537	0.148386	1.43343	-0.107926	1.11068	0.252453	1.2883	0.0211235	1.13312	0.00813208	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29249	0.0231897	1.26763	3.758871e+00	1.645324e+02	1.682913e+02
630	-0.017056	1.259	-0.0847008	1.16537	0.148386	1.43343	-0.107926	1.11068	0.252453	1.2883	0.0211235	1.13312	0.0120894	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29249	0.0231897	1.26763	3.748121e+00	1.642331e+02	1.679812e+02
631	-0.017056	1.259	-0.0765124	1.16537	0.148386	1.43343	-0.107926	1.11068	0.252453	1.2883	0.0211235	1.13312	0.0120894	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29481	0.0231897	1.26763	3.798148e+00	1.648076e+02	1.686058e+02
632	-0.017056	1.259	-0.0765124	1.16537	0.148386	1.43343	-0.107926	1.11068	0.252453	1.2883	0.0211235	1.13312	0.0120894	1.15239	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29481	0.00375626	1.26763	3.857476e+00	1.642538e+02	1.681113e+02
633	-0.017056	1.259	-0.0765124	1.16537	0.148386	1.43343	-0.107926	1.11068	0.227192	1.2883	0.0211235	1.13312	0.0120894	1.15294	-0.0991624	0.946438	-0.128239	1.05706	0.116719	1.29481	0.00375626	1.26763	4.507833e+00	1.645749e+02	1.690827e+02
634	-0.017056	1.259	-0.0765124	1.16537	0.155395	1.43343	-0.107926	1.11068	0.229264	1.2883	0.0130994	1.13941	0.0120894	1.15294	-0.0991624	0.946438	-0.149088	1.05706	0.116719	1.29481	0.00375626	1.26763	4.131793e+00	1.618834e+02	1.660152e+02
635	-0.017056	1.259	-0.0765124	1.16537	0.168584	1.43343	-0.0949927	1.11068	0.229264	1.2883	0.0130994	1.13941	0.0120894	1.15294	-0.0991624	0.946438	-0.149088	1.05706	0.116719	1.29533	0.00375626	1.26763	4.004354e+00	1.617285e+02	1.657328e+02
636	-0.017056	1.259	-0.0367263	1.16537	0.168584	1.43343	-0.0949927	1.11068	0.229264	1.2883	0.0130994	1.13941	0.0120894	1.15294	-0.0735245	0.946438	-0.139564	1.05706	0.0993531	1.29533	0.00375626	1.26763	4.677852e+00	1.623944e+02	1.670722e+02
637	-0.017056	1.259	-0.0383501	1.16537	0.173481	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0735245	0.946438	-0.139564	1.05706	0.0945352	1.29277	0.00375626	1.26763	4.589838e+00	1.615577e+02	1.661475e+02
638	-0.017056	1.14739	-0.0383501	1.16537	0.173481	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0735245	0.946438	-0.112027	1.05706	0.0945352	1.29277	0.00375626	1.26763	5.380042e+00	1.603748e+02	1.657548e+02
639	-0.017056	1.14739	-0.0383501	1.16537	0.168245	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0735245	0.946438	-0.134771	1.05706	0.0945352	1.29277	0.00375626	1.26763	5.236576e+00	1.617734e+02	1.670100e+02
640	-0.017056	1.14739	-0.0526018	1.16537	0.153441	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134771	1.05706	0.0945352	1.29277	0.00375626	1.26763	5.276155e+00	1.627326e+02	1.680088e+02
641	-0.017056	1.14739	-0.0671232	1.16537	0.153441	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134771	1.05706	0.130918	1.29277	0.00375626	1.26763	4.741809e+00	1.626965e+02	1.674383e+02
642	-0.017056	1.14739	-0.0488015	1.16537	0.159656	1.43343	-0.100943	1.11068	0.229264	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.150097	1.29277	0.00375626	1.26763	4.405041e+00	1.609840e+02	1.653890e+02
643	-0.017056	1.14739	-0.0488015	1.16537	0.159656	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.150097	1.28348	0.00375626	1.26763	4.437399e+00	1.613815e+02	1.658189e+02
644	-0.017056	1.14739	-0.0488015	1.16537	0.147036	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.150097	1.28922	0.0360779	1.26763	4.513007e+00	1.621724e+02	1.666854e+02
645	-0.017056	1.14739	-0.0488015	1.16537	0.147036	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.130353	1.28875	0.0360779	1.26763	4.825203e+00	1.627278e+02	1.675530e+02
646	-0.017056	1.14739	-0.0250725	1.16537	0.147036	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.130353	1.28875	0.0360779	1.26763	4.872378e+00	1.609077e+02	1.657801e+02
647	-0.017056	1.14739	-0.0559223	1.16537	0.147036	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0998464	0.946438	-0.134909	1.05706	0.130353	1.28875	0.0360779	1.26763	4.800062e+00	1.627907e+02	1.675907e+02
648	-0.017056	1.14739	-0.0559223	1.16537	0.162675	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.11352	1.05706	0.143951	1.28875	0.00299754	1.26763	4.855698e+00	1.615307e+02	1.663864e+02
649	-0.017056	1.14739	-0.0559223	1.16537	0.162675	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.148329	1.05706	0.143951	1.28875	0.00299754	1.26763	4.459343e+00	1.622404e+02	1.666997e+02
650	-0.017056	1.14739	-0.0559223	1.16537	0.178587	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.144936	1.05706	0.143951	1.28748	0.0236266	1.26763	4.146449e+00	1.623535e+02	1.665000e+02
651	-0.017056	1.14739	-0.0559223	1.16537	0.178587	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.144936	1.05706	0.143951	1.28748	0.0236266	1.26763	4.146449e+00	1.623535e+02	1.665000e+02
652	-0.017056	1.14739	-0.0559223	1.16537	0.178587	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.130178	1.05706	0.128128	1.28323	0.0236266	1.26763	4.581210e+00	1.584406e+02	1.630218e+02
653	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.229276	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.090277	1.05706	0.131987	1.28323	0.0236266	1.26763	4.936085e+00	1.543000e+02	1.592361e+02
654	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.0120894	1.15294	-0.0734109	0.946438	-0.090277	1.05706	0.131987	1.28323	0.0155354	1.26763	5.391143e+00	1.539779e+02	1.593690e+02
655	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0734109	0.946438	-0.120674	1.05706	0.131987	1.28323	0.0155354	1.26763	5.145857e+00	1.587272e+02	1.638731e+02
656	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0796728	0.946438	-0.120674	1.05706	0.131987	1.28323	0.0155354	1.26763	5.108607e+00	1.591352e+02	1.642438e+02
657	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0796728	0.946438	-0.120674	1.05706	0.131987	1.28649	0.0155354	1.26763	5.097403e+00	1.619349e+02	1.670323e+02
658	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0923073	0.946438	-0.12227	1.05706	0.131987	1.28649	0.0165324	1.26763	4.990353e+00	1.623490e+02	1.673393e+02
659	-0.017056	1.14739	-0.0437586	1.16537	0.178587	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0924263	0.946438	-0.144539	1.05706	0.1579	1.28649	0.0165324	1.26763	4.310558e+00	1.626900e+02	1.670005e+02
660	-0.017056	1.14739	-0.0437586	1.16537	0.162397	1.43343	-0.100943	1.11068	0.211354	1.29042	0.0130994	1.13941	0.00243043	1.15294	-0.0924263	0.946438	-0.144539	1.05706	0.1579	1.28649	0.0165324	1.26763	4.614202e+00	1.632255e+02	1.678397e+02
661	-0.017056	1.14739	-0.0437586	1.16537	0.162397	1.43343	-0.100943	1.11068	0.229079	1.29042	0.0130994	1.12828	-0.0164755	1.15294	-0.0924263	0.946438	-0.144539	1.05706	0.1579	1.28649	0.0165324	1.26763	4.208839e+00	1.643709e+02	1.685797e+02
662	-0.017056	1.14739	-0.0601363	1.16537	0.170316	1.43343	-0.100943	1.11068	0.229079	1.29042	0.0130994	1.12828	-0.0164755	1.15294	-0.084291	0.946438	-0.129294	1.05706	0.1579	1.28649	0.0165324	1.26763	4.247182e+00	1.644115e+02	1.686587e+02
663	-0.017056	1.14739	-0.0601363	1.16537	0.170316	1.43343	-0.100943	1.11068	0.206376	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.0703187	0.946438	-0.160899	1.05706	0.1579	1.28649	0.0340382	1.26763	4.388489e+00	1.628478e+02	1.672363e+02
664	-0.017056	1.14739	-0.0601363	1.16537	0.170316	1.43343	-0.100943	1.11068	0.206376	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.0703187	0.946438	-0.13032	1.05706	0.1579	1.28649	0.0340382	1.26763	4.781590e+00	1.642002e+02	1.689818e+02
665	-0.017056	1.14739	-0.0601363	1.16537	0.165888	1.43343	-0.100943	1.11068	0.206376	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.0703187	0.946438	-0.13032	1.05706	0.1579	1.28649	0.0340382	1.26763	4.863574e+00	1.643001e+02	1.691637e+02
666	-0.017056	1.14739	-0.0601363	1.16537	0.165888	1.43343	-0.100943	1.11068	0.206376	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.0703187	0.946438	-0.13032	1.05706	0.1579	1.28649	0.0340382	1.26763	4.863574e+00	1.643001e+02	1.691637e+02
667	-0.017056	1.14739	-0.0601363	1.16537	0.165888	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.114428	0.946438	-0.138391	1.05706	0.1579	1.28649	0.0340382	1.26763	4.223744e+00	1.646861e+02	1.689099e+02
668	-0.017056	1.14739	-0.0601363	1.16537	0.165888	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.114428	0.946438	-0.138391	1.05706	0.1579	1.28649	0.0340382	1.26763	4.223744e+00	1.646861e+02	1.689099e+02
669	-0.017056	1.14739	-0.0601363	1.16537	0.165888	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.114428	0.946438	-0.138391	1.05706	0.146229	1.28917	0.0219229	1.26763	4.466280e+00	1.656571e+02	1.701234e+02
670	-0.017056	1.14739	-0.0601363	1.16537	0.167311	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.0164755	1.15294	-0.114428	0.946438	-0.138391	1.05706	0.127362	1.28917	0.0219229	1.26763	4.730426e+00	1.659749e+02	1.707053e+02
671	-0.017056	1.14739	-0.0601363	1.16537	0.167311	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.00371312	1.15294	-0.114428	0.946438	-0.139088	1.05706	0.127362	1.29375	0.0219229	1.26763	4.696536e+00	1.657224e+02	1.704189e+02
672	-0.017056	1.14739	-0.0606074	1.16537	0.169898	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.00371312	1.15294	-0.114428	0.946639	-0.136118	1.05706	0.0860166	1.29775	0.0219229	1.26763	5.180101e+00	1.659487e+02	1.711288e+02
673	-0.017056	1.14739	-0.0472171	1.16537	0.166557	1.43343	-0.100943	1.11068	0.215712	1.29042	0.0130994	1.1358	-0.00371312	1.15294	-0.114428	0.946639	-0.136118	1.05706	0.0860166	1.29775	0.0219229	1.26763	5.291356e+00	1.659990e+02	1.712903e+02
674	-0.017056	1.14739	-0.0472171	1.16537	0.166557	1.43343	-0.0826091	1.11068	0.215712	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.114428	0.946639	-0.141242	1.05706	0.0860166	1.29775	0.0219229	1.26763	5.366270e+00	1.647365e+02	1.701028e+02
675	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.215712	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0984596	0.946639	-0.141242	1.05706	0.101163	1.30139	0.0219229	1.26763	5.839663e+00	1.612358e+02	1.670755e+02
676	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.234227	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0984596	0.946639	-0.141242	1.05706	0.101163	1.30139	0.0219229	1.26763	5.391550e+00	1.611759e+02	1.665674e+02
677	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.235303	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0984596	0.946639	-0.141242	1.05706	0.101163	1.30139	0.0219229	1.26763	5.364449e+00	1.611260e+02	1.664905e+02
678	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.235303	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0984596	0.946639	-0.164367	1.05706	0.101163	1.29877	0.0219229	1.26763	5.060512e+00	1.614812e+02	1.665417e+02
679	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.239845	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0822411	0.946639	-0.159927	1.05706	0.101163	1.29877	0.0219229	1.26763	5.128146e+00	1.615908e+02	1.667189e+02
680	-0.017056	1.14739	-0.0525707	1.16537	0.134999	1.43343	-0.0826091	1.11068	0.239845	1.29042	0.0130994	1.13671	-0.00371312	1.15294	-0.0822411	0.946639	-0.159927	1.05706	0.101163	1.29648	0.0219229	1.26763	5.136772e+00	1.625759e+02	1.677127e+02
681	-0.017056	1.14739	-0.0525707	1.16537	0.154062	1.43343	-0.0826091	1.11068	0.239845	1.29042	0.0130994	1.13671	-0.036697	1.15294	-0.0822411	0.946639	-0.159927	1.05706	0.101163	1.29243	0.0219229	1.26763	4.833219e+00	1.623752e+02	1.672084e+02
682	-0.017056	1.14739	-0.0525707	1.16537	0.154062	1.43343	-0.0826091	1.11068	0.239845	1.29042	0.0130994	1.13671	-0.036697	1.15294	-0.0822411	0.946639	-0.132285	1.05706	0.1176	1.29243	0.0219229	1.26763	4.982106e+00	1.641643e+02	1.691465e+02
683	-0.017056	1.14739	-0.0525707	1.16537	0.154062	1.43343	-0.0826091	1.11068	0.235408	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0822411	0.946639	-0.132285	1.05706	0.1176	1.29243	0.0219229	1.26763	5.113198e+00	1.660032e+02	1.711164e+02
684	-0.017056	1.14739	-0.0543728	1.16537	0.154062	1.43343	-0.0826091	1.11068	0.235408	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0822411	0.946639	-0.132285	1.05706	0.1176	1.29243	0.0219229	1.26763	5.106635e+00	1.660103e+02	1.711169e+02
685	-0.017056	1.14739	-0.0543728	1.16537	0.154062	1.43343	-0.0826091	1.11068	0.235408	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0822411	0.946639	-0.138843	1.05706	0.117167	1.29243	0.0219229	1.26763	5.034739e+00	1.660120e+02	1.710468e+02
686	-0.017056	1.14739	-0.0778459	1.16537	0.157696	1.43343	-0.0826091	1.11068	0.235408	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0822411	0.946639	-0.138843	1.05706	0.117167	1.29243	0.0219229	1.26763	4.856747e+00	1.649129e+02	1.697697e+02
687	-0.017056	1.14739	-0.0778459	1.16537	0.157696	1.43343	-0.110861	1.11068	0.214096	1.29042	0.0130994	1.13671	-0.0121635	1.15294	-0.0822411	0.946639	-0.138843	1.05706	0.117167	1.29243	0.0219229	1.26763	5.146998e+00	1.655874e+02	1.707344e+02
